sequence_label,global_point_index,time_s,signal_raw,signal_scaled,source_folder,integral
3_Asp,1534,59.743362153,337021,160.704135895,007-P1-F1-Pip_1.D,
3_Asp,1535,59.939120718,330680,157.680511475,007-P1-F1-Pip_1.D,
3_Asp,1536,60.134879282,324481,154.724597931,007-P1-F1-Pip_1.D,
3_Asp,1537,60.330637847,318419,151.834011078,007-P1-F1-Pip_1.D,
3_Asp,1538,60.526396411,322593,153.824329376,007-P1-F1-Pip_1.D,
3_Asp,1539,60.722154976,316666,150.99811554,007-P1-F1-Pip_1.D,
3_Asp,1540,60.917913540,310876,148.237228394,007-P1-F1-Pip_1.D,
3_Asp,1541,61.113672104,305225,145.542621613,007-P1-F1-Pip_1.D,
3_Asp,1542,61.309430669,299704,142.910003662,007-P1-F1-Pip_1.D,
3_Asp,1543,61.505189233,294311,140.338420868,007-P1-F1-Pip_1.D,
3_Asp,1544,61.700947798,289049,137.829303741,007-P1-F1-Pip_1.D,
3_Asp,1545,61.896706362,283914,135.380744934,007-P1-F1-Pip_1.D,
3_Asp,1546,62.092464927,278896,132.987976074,007-P1-F1-Pip_1.D,
3_Asp,1547,62.288223491,273993,130.650043488,007-P1-F1-Pip_1.D,
3_Asp,1548,62.483982055,269207,128.367900848,007-P1-F1-Pip_1.D,
3_Asp,1549,62.679740620,264536,126.140594482,007-P1-F1-Pip_1.D,
3_Asp,1550,62.875499184,259972,123.964309692,007-P1-F1-Pip_1.D,
3_Asp,1551,63.071257749,255515,121.839046478,007-P1-F1-Pip_1.D,
3_Asp,1552,63.267016313,251166,119.765281677,007-P1-F1-Pip_1.D,
3_Asp,1553,63.462774878,246923,117.742061615,007-P1-F1-Pip_1.D,
3_Asp,1554,63.658533442,242782,115.767478943,007-P1-F1-Pip_1.D,
3_Asp,1555,63.854292007,238739,113.839626312,007-P1-F1-Pip_1.D,
3_Asp,1556,64.050050571,234793,111.958026886,007-P1-F1-Pip_1.D,
3_Asp,1557,64.245809135,230941,110.121250153,007-P1-F1-Pip_1.D,
3_Asp,1558,64.441567700,227179,108.327388763,007-P1-F1-Pip_1.D,
3_Asp,1559,64.637326264,223501,106.573581696,007-P1-F1-Pip_1.D,
3_Asp,1560,64.833084829,219906,104.859352112,007-P1-F1-Pip_1.D,
3_Asp,1561,65.028843393,216394,103.184700012,007-P1-F1-Pip_1.D,
3_Asp,1562,65.224601958,212968,101.551055908,007-P1-F1-Pip_1.D,
3_Asp,1563,65.420360522,209629,99.958896637,007-P1-F1-Pip_1.D,
3_Asp,1564,65.616119086,206375,98.4072685242,007-P1-F1-Pip_1.D,
3_Asp,1565,65.811877651,203205,96.8956947327,007-P1-F1-Pip_1.D,
3_Asp,1566,66.007636215,200113,95.4213142395,007-P1-F1-Pip_1.D,
3_Asp,1567,66.203394780,197096,93.9826965332,007-P1-F1-Pip_1.D,
3_Asp,1568,66.399153344,194147,92.5765037537,007-P1-F1-Pip_1.D,
3_Asp,1569,66.594911909,191258,91.1989212036,007-P1-F1-Pip_1.D,
3_Asp,1570,66.790670473,188431,89.8509025574,007-P1-F1-Pip_1.D,
3_Asp,1571,66.986429038,185671,88.5348320007,007-P1-F1-Pip_1.D,
3_Asp,1572,67.182187602,182984,87.2535705566,007-P1-F1-Pip_1.D,
3_Asp,1573,67.377946166,180365,86.0047340393,007-P1-F1-Pip_1.D,
3_Asp,1574,67.573704731,177808,84.7854614258,007-P1-F1-Pip_1.D,
3_Asp,1575,67.769463295,175312,83.5952758789,007-P1-F1-Pip_1.D,
3_Asp,1576,67.965221860,172879,82.435131073,007-P1-F1-Pip_1.D,
3_Asp,1577,68.160980424,170509,81.3050270081,007-P1-F1-Pip_1.D,
3_Asp,1578,68.356738989,168196,80.2021026611,007-P1-F1-Pip_1.D,
3_Asp,1579,68.552497553,165941,79.1268348694,007-P1-F1-Pip_1.D,
3_Asp,1580,68.748256117,163745,78.07970047,007-P1-F1-Pip_1.D,
3_Asp,1581,68.944014682,161607,77.0602226257,007-P1-F1-Pip_1.D,
3_Asp,1582,69.139773246,159522,76.0660171509,007-P1-F1-Pip_1.D,
3_Asp,1583,69.335531811,157485,75.0946998596,007-P1-F1-Pip_1.D,
3_Asp,1584,69.531290375,155494,74.1453170776,007-P1-F1-Pip_1.D,
3_Asp,1585,69.727048940,153549,73.2178688049,007-P1-F1-Pip_1.D,
3_Asp,1586,69.922807504,151651,72.3128318787,007-P1-F1-Pip_1.D,
3_Asp,1587,70.118566069,149799,71.4297294617,007-P1-F1-Pip_1.D,
3_Asp,1588,70.314324633,147995,70.5695152283,007-P1-F1-Pip_1.D,
3_Asp,1589,70.510083197,146237,69.7312355042,007-P1-F1-Pip_1.D,
3_Asp,1590,70.705841762,144522,68.9134597778,007-P1-F1-Pip_1.D,
3_Asp,1591,70.901600326,142846,68.1142807007,007-P1-F1-Pip_1.D,
3_Asp,1592,71.097358891,141213,67.3356056213,007-P1-F1-Pip_1.D,
3_Asp,1593,71.293117455,139619,66.5755271912,007-P1-F1-Pip_1.D,
3_Asp,1594,71.488876020,138061,65.8326148987,007-P1-F1-Pip_1.D,
3_Asp,1595,71.684634584,136541,65.1078224182,007-P1-F1-Pip_1.D,
3_Asp,1596,71.880393148,135062,64.4025802612,007-P1-F1-Pip_1.D,
3_Asp,1597,72.076151713,133625,63.7173652649,007-P1-F1-Pip_1.D,
3_Asp,1598,72.271910277,132226,63.0502700806,007-P1-F1-Pip_1.D,
3_Asp,1599,72.467668842,130864,62.4008178711,007-P1-F1-Pip_1.D,
3_Asp,1600,72.663427406,129540,61.7694854736,007-P1-F1-Pip_1.D,
3_Asp,1601,72.859185971,128253,61.155796051,007-P1-F1-Pip_1.D,
3_Asp,1602,73.054944535,126999,60.5578422546,007-P1-F1-Pip_1.D,
3_Asp,1603,73.250703100,125773,59.9732398987,007-P1-F1-Pip_1.D,
3_Asp,1604,73.446461664,124577,59.4029426575,007-P1-F1-Pip_1.D,
3_Asp,1605,73.642220228,123412,58.8474273682,007-P1-F1-Pip_1.D,
3_Asp,1606,73.837978793,122275,58.3052635193,007-P1-F1-Pip_1.D,
3_Asp,1607,74.033737357,121161,57.774066925,007-P1-F1-Pip_1.D,
3_Asp,1608,74.229495922,120072,57.2547912598,007-P1-F1-Pip_1.D,
3_Asp,1609,74.425254486,119009,56.7479133606,007-P1-F1-Pip_1.D,
3_Asp,1610,74.621013051,117975,56.254863739,007-P1-F1-Pip_1.D,
3_Asp,1611,74.816771615,116969,55.7751655579,007-P1-F1-Pip_1.D,
3_Asp,1612,75.012530179,115993,55.3097724915,007-P1-F1-Pip_1.D,
3_Asp,1613,75.208288744,115045,54.8577308655,007-P1-F1-Pip_1.D,
3_Asp,1614,75.404047308,114119,54.416179657,007-P1-F1-Pip_1.D,
3_Asp,1615,75.599805873,113213,53.9841651917,007-P1-F1-Pip_1.D,
3_Asp,1616,75.795564437,112328,53.5621643066,007-P1-F1-Pip_1.D,
3_Asp,1617,75.991323002,116447,55.5262565613,007-P1-F1-Pip_1.D,
3_Asp,1618,76.187081566,115584,55.1147460938,007-P1-F1-Pip_1.D,
3_Asp,1619,76.382840131,114740,54.7122955322,007-P1-F1-Pip_1.D,
3_Asp,1620,76.578598695,113918,54.3203353882,007-P1-F1-Pip_1.D,
3_Asp,1621,76.774357259,113119,53.9393424988,007-P1-F1-Pip_1.D,
3_Asp,1622,76.970115824,112346,53.5707473755,007-P1-F1-Pip_1.D,
3_Asp,1623,77.165874388,111593,53.2116889954,007-P1-F1-Pip_1.D,
3_Asp,1624,77.361632953,110857,52.8607368469,007-P1-F1-Pip_1.D,
3_Asp,1625,77.557391517,110138,52.5178909302,007-P1-F1-Pip_1.D,
3_Asp,1626,77.753150082,109440,52.1850585938,007-P1-F1-Pip_1.D,
3_Asp,1627,77.948908646,108761,51.8612861633,007-P1-F1-Pip_1.D,
3_Asp,1628,78.144667210,108100,51.5460968018,007-P1-F1-Pip_1.D,
3_Asp,1629,78.340425775,107456,51.2390136719,007-P1-F1-Pip_1.D,
3_Asp,1630,78.536184339,106828,50.9395599365,007-P1-F1-Pip_1.D,
3_Asp,1631,78.731942904,106216,50.6477355957,007-P1-F1-Pip_1.D,
3_Asp,1632,78.927701468,105615,50.3611564636,007-P1-F1-Pip_1.D,
3_Asp,1633,79.123460033,105023,50.078868866,007-P1-F1-Pip_1.D,
3_Asp,1634,79.319218597,104440,49.8008728027,007-P1-F1-Pip_1.D,
3_Asp,1635,79.514977162,103866,49.5271682739,007-P1-F1-Pip_1.D,
3_Asp,1636,79.710735726,103304,49.259185791,007-P1-F1-Pip_1.D,
3_Asp,1637,79.906494290,102754,48.996925354,007-P1-F1-Pip_1.D,
3_Asp,1638,80.102252855,102219,48.7418174744,007-P1-F1-Pip_1.D,
3_Asp,1639,80.298011419,101701,48.4948158264,007-P1-F1-Pip_1.D,
3_Asp,1640,80.493769984,101204,48.2578277588,007-P1-F1-Pip_1.D,
3_Asp,1641,80.689528548,105378,50.2481460571,007-P1-F1-Pip_1.D,
3_Asp,1642,80.885287113,104899,50.0197410583,007-P1-F1-Pip_1.D,
3_Asp,1643,81.081045677,104430,49.7961044312,007-P1-F1-Pip_1.D,
3_Asp,1644,81.276804241,103970,49.5767593384,007-P1-F1-Pip_1.D,
3_Asp,1645,81.472562806,103523,49.3636131287,007-P1-F1-Pip_1.D,
3_Asp,1646,81.668321370,103088,49.1561889648,007-P1-F1-Pip_1.D,
3_Asp,1647,81.864079935,102661,48.9525794983,007-P1-F1-Pip_1.D,
3_Asp,1648,82.059838499,102244,48.7537384033,007-P1-F1-Pip_1.D,
3_Asp,1649,82.255597064,101841,48.5615730286,007-P1-F1-Pip_1.D,
3_Asp,1650,82.451355628,101450,48.3751296997,007-P1-F1-Pip_1.D,
3_Asp,1651,82.647114192,101070,48.1939315796,007-P1-F1-Pip_1.D,
3_Asp,1652,82.842872757,100699,48.0170249939,007-P1-F1-Pip_1.D,
3_Asp,1653,83.038631321,100341,47.8463172913,007-P1-F1-Pip_1.D,
3_Asp,1654,83.234389886,99996,47.6818084717,007-P1-F1-Pip_1.D,
3_Asp,1655,83.430148450,99663,47.523021698,007-P1-F1-Pip_1.D,
3_Asp,1656,83.625907015,99342,47.3699569702,007-P1-F1-Pip_1.D,
3_Asp,1657,83.821665579,99030,47.2211837769,007-P1-F1-Pip_1.D,
3_Asp,1658,84.017424144,98724,47.0752716064,007-P1-F1-Pip_1.D,
3_Asp,1659,84.213182708,98423,46.9317436218,007-P1-F1-Pip_1.D,
3_Asp,1660,84.408941272,98129,46.7915534973,007-P1-F1-Pip_1.D,
3_Asp,1661,84.604699837,97841,46.6542243958,007-P1-F1-Pip_1.D,
3_Asp,1662,84.800458401,97556,46.5183258057,007-P1-F1-Pip_1.D,
3_Asp,1663,84.996216966,97273,46.3833808899,007-P1-F1-Pip_1.D,
3_Asp,1664,85.191975530,96996,46.2512969971,007-P1-F1-Pip_1.D,
3_Asp,1665,85.387734095,96724,46.12159729,007-P1-F1-Pip_1.D,
3_Asp,1666,85.583492659,96456,45.9938049316,007-P1-F1-Pip_1.D,
3_Asp,1667,85.779251223,96191,45.8674430847,007-P1-F1-Pip_1.D,
3_Asp,1668,85.975009788,95933,45.7444190979,007-P1-F1-Pip_1.D,
3_Asp,1669,86.170768352,95682,45.6247329712,007-P1-F1-Pip_1.D,
3_Asp,1670,86.366526917,95438,45.5083847046,007-P1-F1-Pip_1.D,
3_Asp,1671,86.562285481,95202,45.3958511353,007-P1-F1-Pip_1.D,
3_Asp,1672,86.758044046,94973,45.286655426,007-P1-F1-Pip_1.D,
3_Asp,1673,86.953802610,94750,45.1803207397,007-P1-F1-Pip_1.D,
3_Asp,1674,87.149561175,94531,45.0758934021,007-P1-F1-Pip_1.D,
3_Asp,1675,87.345319739,94315,44.9728965759,007-P1-F1-Pip_1.D,
3_Asp,1676,87.541078303,94103,44.8718070984,007-P1-F1-Pip_1.D,
3_Asp,1677,87.736836868,93900,44.7750091553,007-P1-F1-Pip_1.D,
3_Asp,1678,87.932595432,93706,44.6825027466,007-P1-F1-Pip_1.D,
3_Asp,1679,88.128353997,93518,44.5928573608,007-P1-F1-Pip_1.D,
3_Asp,1680,88.324112561,93330,44.5032119751,007-P1-F1-Pip_1.D,
3_Asp,1681,88.519871126,93141,44.4130897522,007-P1-F1-Pip_1.D,
3_Asp,1682,88.715629690,92947,44.3205833435,007-P1-F1-Pip_1.D,
3_Asp,1683,88.911388254,92749,44.2261695862,007-P1-F1-Pip_1.D,
3_Asp,1684,89.107146819,92541,44.1269874573,007-P1-F1-Pip_1.D,
3_Asp,1685,89.302905383,92329,44.0258979797,007-P1-F1-Pip_1.D,
3_Asp,1686,89.498663948,92121,43.9267158508,007-P1-F1-Pip_1.D,
3_Asp,1687,89.694422512,91915,43.8284873962,007-P1-F1-Pip_1.D,
3_Asp,1688,89.890181077,91708,43.7297821045,007-P1-F1-Pip_1.D,
3_Asp,1689,90.085939641,91490,43.625831604,007-P1-F1-Pip_1.D,
3_Asp,1690,90.281698206,91257,43.5147285461,007-P1-F1-Pip_1.D,
3_Asp,1691,90.477456770,91010,43.3969497681,007-P1-F1-Pip_1.D,
3_Asp,1692,90.673215334,90742,43.2691574097,007-P1-F1-Pip_1.D,
3_Asp,1693,90.868973899,90449,43.1294441223,007-P1-F1-Pip_1.D,
3_Asp,1694,91.064732463,90122,42.9735183716,007-P1-F1-Pip_1.D,
3_Asp,1695,91.260491028,89760,42.8009033203,007-P1-F1-Pip_1.D,
3_Asp,1696,91.456249592,89363,42.6115989685,007-P1-F1-Pip_1.D,
3_Asp,1697,91.652008157,88929,42.4046516418,007-P1-F1-Pip_1.D,
3_Asp,1698,91.847766721,88462,42.181968689,007-P1-F1-Pip_1.D,
3_Asp,1699,92.043525285,87968,41.9464111328,007-P1-F1-Pip_1.D,
3_Asp,1700,92.239283850,87462,41.7051315308,007-P1-F1-Pip_1.D,
3_Asp,1701,92.435042414,86957,41.4643287659,007-P1-F1-Pip_1.D,
3_Asp,1702,92.630800979,86458,41.2263870239,007-P1-F1-Pip_1.D,
3_Asp,1703,92.826559543,85962,40.9898757935,007-P1-F1-Pip_1.D,
3_Asp,1704,93.022318108,85458,40.7495498657,007-P1-F1-Pip_1.D,
3_Asp,1705,93.218076672,84934,40.4996871948,007-P1-F1-Pip_1.D,
3_Asp,1706,93.413835237,84372,40.2317047119,007-P1-F1-Pip_1.D,
3_Asp,1707,93.609593801,83747,39.933681488,007-P1-F1-Pip_1.D,
3_Asp,1708,93.805352365,83040,39.5965576172,007-P1-F1-Pip_1.D,
3_Asp,1709,94.001110930,82243,39.2165184021,007-P1-F1-Pip_1.D,
3_Asp,1710,94.196869494,81354,38.7926101685,007-P1-F1-Pip_1.D,
3_Asp,1711,94.392628059,80372,38.3243560791,007-P1-F1-Pip_1.D,
3_Asp,1712,94.588386623,79296,37.8112792969,007-P1-F1-Pip_1.D,
3_Asp,1713,94.784145188,78134,37.257194519,007-P1-F1-Pip_1.D,
3_Asp,1714,94.979903752,76899,36.6683006287,007-P1-F1-Pip_1.D,
3_Asp,1715,95.175662316,75611,36.0541343689,007-P1-F1-Pip_1.D,
3_Asp,1716,95.371420881,74292,35.4251861572,007-P1-F1-Pip_1.D,
3_Asp,1717,95.567179445,72975,34.7971916199,007-P1-F1-Pip_1.D,
3_Asp,1718,95.762938010,71692,34.1854095459,007-P1-F1-Pip_1.D,
3_Asp,1719,95.958696574,70469,33.6022377014,007-P1-F1-Pip_1.D,
3_Asp,1720,96.154455139,74588,35.5663299561,007-P1-F1-Pip_1.D,
3_Asp,1721,96.350213703,73437,35.017490387,007-P1-F1-Pip_1.D,
3_Asp,1722,96.545972268,72354,34.5010757446,007-P1-F1-Pip_1.D,
3_Asp,1723,96.741730832,71330,34.0127944946,007-P1-F1-Pip_1.D,
3_Asp,1724,96.937489396,70352,33.5464477539,007-P1-F1-Pip_1.D,
3_Asp,1725,97.133247961,69405,33.0948829651,007-P1-F1-Pip_1.D,
3_Asp,1726,97.329006525,68471,32.6495170593,007-P1-F1-Pip_1.D,
3_Asp,1727,97.524765090,67541,32.2060585022,007-P1-F1-Pip_1.D,
3_Asp,1728,97.720523654,66610,31.7621231079,007-P1-F1-Pip_1.D,
3_Asp,1729,97.916282219,65671,31.3143730164,007-P1-F1-Pip_1.D,
3_Asp,1730,98.112040783,64718,30.8599472046,007-P1-F1-Pip_1.D,
3_Asp,1731,98.307799347,63745,30.3959846497,007-P1-F1-Pip_1.D,
3_Asp,1732,98.503557912,62751,29.9220085144,007-P1-F1-Pip_1.D,
3_Asp,1733,98.699316476,61740,29.4399261475,007-P1-F1-Pip_1.D,
3_Asp,1734,98.895075041,60711,28.9492607117,007-P1-F1-Pip_1.D,
3_Asp,1735,99.090833605,59669,28.4523963928,007-P1-F1-Pip_1.D,
3_Asp,1736,99.286592170,58617,27.9507637024,007-P1-F1-Pip_1.D,
3_Asp,1737,99.482350734,57567,27.4500846863,007-P1-F1-Pip_1.D,
3_Asp,1738,99.678109299,56530,26.9556045532,007-P1-F1-Pip_1.D,
3_Asp,1739,99.873867863,55513,26.4706611633,007-P1-F1-Pip_1.D,
3_Asp,1740,100.069626427,54526,26.0000228882,007-P1-F1-Pip_1.D,
3_Asp,1741,100.265384992,53574,25.5460739136,007-P1-F1-Pip_1.D,
3_Asp,1742,100.461143556,52665,25.1126289368,007-P1-F1-Pip_1.D,
3_Asp,1743,100.656902121,51800,24.7001647949,007-P1-F1-Pip_1.D,
3_Asp,1744,100.852660685,55974,26.6904830933,007-P1-F1-Pip_1.D,
3_Asp,1745,101.048419250,55148,26.2966156006,007-P1-F1-Pip_1.D,
3_Asp,1746,101.244177814,54361,25.9213447571,007-P1-F1-Pip_1.D,
3_Asp,1747,101.439936378,53608,25.562286377,007-P1-F1-Pip_1.D,
3_Asp,1748,101.635694943,52891,25.2203941345,007-P1-F1-Pip_1.D,
3_Asp,1749,101.831453507,52208,24.8947143555,007-P1-F1-Pip_1.D,
3_Asp,1750,102.027212072,51560,24.585723877,007-P1-F1-Pip_1.D,
3_Asp,1751,102.222970636,50949,24.2943763733,007-P1-F1-Pip_1.D,
3_Asp,1752,102.418729201,50378,24.022102356,007-P1-F1-Pip_1.D,
3_Asp,1753,102.614487765,49842,23.7665176392,007-P1-F1-Pip_1.D,
3_Asp,1754,102.810246330,49328,23.5214233398,007-P1-F1-Pip_1.D,
3_Asp,1755,103.006004894,48830,23.2839584351,007-P1-F1-Pip_1.D,
3_Asp,1756,103.201763458,48342,23.0512619019,007-P1-F1-Pip_1.D,
3_Asp,1757,103.397522023,47859,22.8209495544,007-P1-F1-Pip_1.D,
3_Asp,1758,103.593280587,47379,22.5920677185,007-P1-F1-Pip_1.D,
3_Asp,1759,103.789039152,46906,22.3665237427,007-P1-F1-Pip_1.D,
3_Asp,1760,103.984797716,46450,22.1490859985,007-P1-F1-Pip_1.D,
3_Asp,1761,104.180556281,46005,21.9368934631,007-P1-F1-Pip_1.D,
3_Asp,1762,104.376314845,45566,21.7275619507,007-P1-F1-Pip_1.D,
3_Asp,1763,104.572073409,45126,21.5177536011,007-P1-F1-Pip_1.D,
3_Asp,1764,104.767831974,44686,21.3079452515,007-P1-F1-Pip_1.D,
3_Asp,1765,104.963590538,44244,21.0971832275,007-P1-F1-Pip_1.D,
3_Asp,1766,105.159349103,43805,20.8878517151,007-P1-F1-Pip_1.D,
3_Asp,1767,105.355107667,43371,20.6809043884,007-P1-F1-Pip_1.D,
3_Asp,1768,105.550866232,42949,20.4796791077,007-P1-F1-Pip_1.D,
3_Asp,1769,105.746624796,42545,20.2870368958,007-P1-F1-Pip_1.D,
3_Asp,1770,105.942383361,42155,20.1010704041,007-P1-F1-Pip_1.D,
3_Asp,1771,106.138141925,41775,19.9198722839,007-P1-F1-Pip_1.D,
3_Asp,1772,106.333900489,41404,19.7429656982,007-P1-F1-Pip_1.D,
3_Asp,1773,106.529659054,41044,19.5713043213,007-P1-F1-Pip_1.D,
3_Asp,1774,106.725417618,40698,19.4063186646,007-P1-F1-Pip_1.D,
3_Asp,1775,106.921176183,40364,19.2470550537,007-P1-F1-Pip_1.D,
3_Asp,1776,107.116934747,40043,19.0939903259,007-P1-F1-Pip_1.D,
3_Asp,1777,107.312693312,39732,18.9456939697,007-P1-F1-Pip_1.D,
3_Asp,1778,107.508451876,39432,18.8026428223,007-P1-F1-Pip_1.D,
3_Asp,1779,107.704210440,39145,18.6657905579,007-P1-F1-Pip_1.D,
3_Asp,1780,107.899969005,38871,18.5351371765,007-P1-F1-Pip_1.D,
3_Asp,1781,108.095727569,38608,18.4097290039,007-P1-F1-Pip_1.D,
3_Asp,1782,108.291486134,38354,18.2886123657,007-P1-F1-Pip_1.D,
3_Asp,1783,108.487244698,38113,18.1736946106,007-P1-F1-Pip_1.D,
3_Asp,1784,108.683003263,37888,18.06640625,007-P1-F1-Pip_1.D,
3_Asp,1785,108.878761827,37672,17.9634094238,007-P1-F1-Pip_1.D,
3_Asp,1786,109.074520392,37464,17.8642272949,007-P1-F1-Pip_1.D,
3_Asp,1787,109.270278956,37266,17.7698135376,007-P1-F1-Pip_1.D,
3_Asp,1788,109.466037520,37083,17.6825523376,007-P1-F1-Pip_1.D,
3_Asp,1789,109.661796085,36914,17.6019668579,007-P1-F1-Pip_1.D,
3_Asp,1790,109.857554649,36752,17.5247192383,007-P1-F1-Pip_1.D,
3_Asp,1791,110.053313214,36598,17.4512863159,007-P1-F1-Pip_1.D,
3_Asp,1792,110.249071778,36450,17.3807144165,007-P1-F1-Pip_1.D,
3_Asp,1793,110.444830343,36307,17.3125267029,007-P1-F1-Pip_1.D,
3_Asp,1794,110.640588907,36164,17.2443389893,007-P1-F1-Pip_1.D,
3_Asp,1795,110.836347471,36021,17.1761512756,007-P1-F1-Pip_1.D,
3_Asp,1796,111.032106036,35886,17.1117782593,007-P1-F1-Pip_1.D,
3_Asp,1797,111.227864600,35760,17.0516967773,007-P1-F1-Pip_1.D,
3_Asp,1798,111.423623165,35640,16.9944763184,007-P1-F1-Pip_1.D,
3_Asp,1799,111.619381729,35525,16.9396400452,007-P1-F1-Pip_1.D,
3_Asp,1800,111.815140294,35421,16.8900489807,007-P1-F1-Pip_1.D,
3_Asp,1801,112.010898858,35332,16.8476104736,007-P1-F1-Pip_1.D,
3_Asp,1802,112.206657423,35244,16.8056488037,007-P1-F1-Pip_1.D,
3_Asp,1803,112.402415987,35156,16.7636871338,007-P1-F1-Pip_1.D,
3_Asp,1804,112.598174551,35069,16.722202301,007-P1-F1-Pip_1.D,
3_Asp,1805,112.793933116,34986,16.6826248169,007-P1-F1-Pip_1.D,
3_Asp,1806,112.989691680,34900,16.6416168213,007-P1-F1-Pip_1.D,
3_Asp,1807,113.185450245,34811,16.5991783142,007-P1-F1-Pip_1.D,
3_Asp,1808,113.381208809,34727,16.5591239929,007-P1-F1-Pip_1.D,
3_Asp,1809,113.576967374,34653,16.5238380432,007-P1-F1-Pip_1.D,
3_Asp,1810,113.772725938,34585,16.4914131165,007-P1-F1-Pip_1.D,
3_Asp,1811,113.968484502,34522,16.4613723755,007-P1-F1-Pip_1.D,
3_Asp,1812,114.164243067,34466,16.4346694946,007-P1-F1-Pip_1.D,
3_Asp,1813,114.360001631,34413,16.4093971252,007-P1-F1-Pip_1.D,
3_Asp,1814,114.555760196,34357,16.3826942444,007-P1-F1-Pip_1.D,
3_Asp,1815,114.751518760,34301,16.3559913635,007-P1-F1-Pip_1.D,
3_Asp,1816,114.947277325,34248,16.3307189941,007-P1-F1-Pip_1.D,
3_Asp,1817,115.143035889,34199,16.3073539734,007-P1-F1-Pip_1.D,
3_Asp,1818,115.338794454,34153,16.2854194641,007-P1-F1-Pip_1.D,
3_Asp,1819,115.534553018,34110,16.2649154663,007-P1-F1-Pip_1.D,
3_Asp,1820,115.730311582,34069,16.2453651428,007-P1-F1-Pip_1.D,
3_Asp,1821,115.926070147,34028,16.2258148193,007-P1-F1-Pip_1.D,
3_Asp,1822,116.121828711,33984,16.2048339844,007-P1-F1-Pip_1.D,
3_Asp,1823,116.317587276,38098,18.1665420532,007-P1-F1-Pip_1.D,
3_Asp,1824,116.513345840,38050,18.1436538696,007-P1-F1-Pip_1.D,
3_Asp,1825,116.709104405,38002,18.120765686,007-P1-F1-Pip_1.D,
3_Asp,1826,116.904862969,37957,18.0993080139,007-P1-F1-Pip_1.D,
3_Asp,1827,117.100621533,37912,18.0778503418,007-P1-F1-Pip_1.D,
3_Asp,1828,117.296380098,37870,18.0578231812,007-P1-F1-Pip_1.D,
3_Asp,1829,117.492138662,37832,18.0397033691,007-P1-F1-Pip_1.D,
3_Asp,1830,117.687897227,37798,18.0234909058,007-P1-F1-Pip_1.D,
3_Asp,1831,117.883655791,37768,18.009185791,007-P1-F1-Pip_1.D,
3_Asp,1832,118.079414356,37739,17.9953575134,007-P1-F1-Pip_1.D,
3_Asp,1833,118.275172920,37716,17.9843902588,007-P1-F1-Pip_1.D,
3_Asp,1834,118.470931485,37697,17.9753303528,007-P1-F1-Pip_1.D,
3_Asp,1835,118.666690049,37679,17.9667472839,007-P1-F1-Pip_1.D,
3_Asp,1836,118.862448613,37662,17.9586410522,007-P1-F1-Pip_1.D,
3_Asp,1837,119.058207178,37647,17.9514884949,007-P1-F1-Pip_1.D,
3_Asp,1838,119.253965742,37634,17.9452896118,007-P1-F1-Pip_1.D,
3_Asp,1839,119.449724307,37619,17.9381370544,007-P1-F1-Pip_1.D,
3_Asp,1840,119.645482871,37604,17.9309844971,007-P1-F1-Pip_1.D,
3_Asp,1841,119.841241436,37590,17.9243087769,007-P1-F1-Pip_1.D,
3_Asp,1842,120.037000000,37590,17.9243087769,007-P1-F1-Pip_1.D,80031816.443719432
4_Lys2,1843,0.037000000,4147,1.97744369507,009-P1-F1-Pip_1.D,
4_Lys2,1844,0.232758564,3275,1.56164169312,009-P1-F1-Pip_1.D,
4_Lys2,1845,0.428517129,3265,1.55687332153,009-P1-F1-Pip_1.D,
4_Lys2,1846,0.624275693,3256,1.55258178711,009-P1-F1-Pip_1.D,
4_Lys2,1847,0.820034258,3252,1.55067443848,009-P1-F1-Pip_1.D,
4_Lys2,1848,1.015792822,3257,1.55305862427,009-P1-F1-Pip_1.D,
4_Lys2,1849,1.211551387,3272,1.56021118164,009-P1-F1-Pip_1.D,
4_Lys2,1850,1.407309951,3297,1.5721321106,009-P1-F1-Pip_1.D,
4_Lys2,1851,1.603068515,3327,1.58643722534,009-P1-F1-Pip_1.D,
4_Lys2,1852,1.798827080,3358,1.60121917725,009-P1-F1-Pip_1.D,
4_Lys2,1853,1.994585644,3387,1.61504745483,009-P1-F1-Pip_1.D,
4_Lys2,1854,2.190344209,3410,1.62601470947,009-P1-F1-Pip_1.D,
4_Lys2,1855,2.386102773,3429,1.63507461548,009-P1-F1-Pip_1.D,
4_Lys2,1856,2.581861338,3440,1.64031982422,009-P1-F1-Pip_1.D,
4_Lys2,1857,2.777619902,3446,1.64318084717,009-P1-F1-Pip_1.D,
4_Lys2,1858,2.973378467,3448,1.64413452148,009-P1-F1-Pip_1.D,
4_Lys2,1859,3.169137031,3447,1.64365768433,009-P1-F1-Pip_1.D,
4_Lys2,1860,3.364895595,3446,1.64318084717,009-P1-F1-Pip_1.D,
4_Lys2,1861,3.560654160,3445,1.64270401001,009-P1-F1-Pip_1.D,
4_Lys2,1862,3.756412724,3443,1.64175033569,009-P1-F1-Pip_1.D,
4_Lys2,1863,3.952171289,3440,1.64031982422,009-P1-F1-Pip_1.D,
4_Lys2,1864,4.147929853,3442,1.64127349854,009-P1-F1-Pip_1.D,
4_Lys2,1865,4.343688418,3455,1.64747238159,009-P1-F1-Pip_1.D,
4_Lys2,1866,4.539446982,3489,1.66368484497,009-P1-F1-Pip_1.D,
